client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
59f7e48093e2213e2ee7564f71b9f5b374274c0a1d878fd01ac7180de32d73ead66024f46ab3630a4833c049d36eeb8aafdc8239fe253c9a6be0150e79b46256	common_voice_en_41818.mp3	I locked eyes with a fish in the tank.	12	0					en	
59f7e48093e2213e2ee7564f71b9f5b374274c0a1d878fd01ac7180de32d73ead66024f46ab3630a4833c049d36eeb8aafdc8239fe253c9a6be0150e79b46256	common_voice_en_41821.mp3	He got up early with the idea of finding it.	7	0					en	
5d2d7849379464a128a9c82ce34c95eb59b274cd61dc6d0900c883fc7845fac6c2825692626f473f036cdfdbe91750a8529489ef751d78b848c32244d73bc700	common_voice_en_32767776.mp3	He played college football for North Dakota State.	8	0	thirties	female	United States English,Northern,Urban		en	
5d2d7849379464a128a9c82ce34c95eb59b274cd61dc6d0900c883fc7845fac6c2825692626f473f036cdfdbe91750a8529489ef751d78b848c32244d73bc700	common_voice_en_32767778.mp3	The Conservative Party regained control of the council from no overall control.	8	0	thirties	female	United States English,Northern,Urban		en	
5dc74f6e472ea1d429dc3f1e688ffbb7d7d82b1eceda3ef1b57950cab4880802d1e583915789cd0f0fd5a182e7f72206eb638db1c2ba6e47b4680a470f1cf4f8	common_voice_en_83413.mp3	Now I will drift gently off to dreamland.	7	0					en	
5f36b9afd70480be3fa13a102582be9fcc4e0a5759697edcaa398a77c4eee0cd75e0f70c7503dba780ca2972c936d701fa910c72bbbefdca11ef2c940aff382e	common_voice_en_25225878.mp3	Internet facility is provided in every hostel.	7	0					en	
5f7873d5acfde2d217547335818b990d9bcf5586ac541c7a694216600b4936765d434cd8fa0ee34e53ce97cc3a1194b28d534cd120f34a94d8340b8836ded04f	common_voice_en_32663.mp3	The streamer of gas came out towards us.	8	0					en	
5f7c85ebe632a7c34a1505076deae11f0754cb06c50580284b3aba69f22c9c8bb058ce94bc8c01b1751b83d76687464711cd1bc13228736576663313962dca17	common_voice_en_35715.mp3	The top had certainly ceased to rotate.	7	0					en	
5f7c85ebe632a7c34a1505076deae11f0754cb06c50580284b3aba69f22c9c8bb058ce94bc8c01b1751b83d76687464711cd1bc13228736576663313962dca17	common_voice_en_35716.mp3	I have the diet of a kid who found twenty dollars.	8	0					en	
615991bb2f035e56cff11da26f6678cbc7aa0a1cbc4bb25bcc0a549f006b07ab763e6e1426fc90bc24c428140d429f52e0335b62898e0aa8ba57be8723a4dad8	common_voice_en_30506506.mp3	The mosque is made of bricks.	9	0	teens	male	New Zealand English,United States English		en	
639bc1fdfac8c316df60fa32cce6b10d95d76f66cd3cdbe9872f0a22acf5c1083de930a314f35848e0c40ca476e2f2b0e1b6946d713248df33769c539eb6d34d	common_voice_en_205854.mp3	As soon as he saw me among the crowd, he called to me to come down.	8	0					en	
63c9691de0aad4fb2b78de90b0335ce706651da5b8e2339795804c5a28aed3a4d22bf327371c896627d8f878af445482007f396d3661f3baf814af8bd8c34a97	common_voice_en_20283672.mp3	He served as president of the Niagara South Plowman's Association.	7	0					en	
658c8f89bc051b07a4feb68efa63979129e9ab908d9948d540739162629e395ba82a2c39d4aef0f4d143f1c5db50473253ec857b3fd937a5c4d5cf9399af7191	common_voice_en_31813.mp3	The crowd swayed a little as I elbowed my way through.	9	0					en	
6e2348b713ba981954a4a3e13adb1184d4785dd2ff78b9ef34271ce5dca90699a6f14dc6fb285b05ccc51a0baebe5fcfe2afec28acb999a98d91b1718e9e9612	common_voice_en_685580.mp3	Its lower end was still embedded.	9	0					en	
6e2348b713ba981954a4a3e13adb1184d4785dd2ff78b9ef34271ce5dca90699a6f14dc6fb285b05ccc51a0baebe5fcfe2afec28acb999a98d91b1718e9e9612	common_voice_en_685584.mp3	It seemed to him that it fell to earth about one hundred miles east of here.	10	1					en	
74a1f7df63c05d59f0a923574f5e2084f92279698e7f0644c023e8576ccf4dd7eaae471352544d95c7cb739d73ecdb3935ae13b96054ceab5bcdda78a37550f2	common_voice_en_118114.mp3	Few people realise the immensity of vacancy.	7	0					en	
781185737033f79b5090d77329eb2d75a274979b4ea60e33d85f9b75adb7900daf1473dac4b90647b1dd6a49afc53c28478fd59260565fa00117ebc03e4e3baf	common_voice_en_577853.mp3	At most, they thought that another meteorite had descended.	7	0					en	
854af9db1e20a825e3fdd0d76d4ea0f639558e5f824c36bebc4b7e67a34959a9607e7de4869a89397e78a4c0be8a315c21ceff471076732c20eef68b1e7d9118	common_voice_en_176559.mp3	I pointed out Mars, a bright dot of light.	8	0					en	
88210089d9262ab8c82720b9fe302893cb76187827f51e85a06128268c96685be4c2653aac6703c85540375793c35ea12b2c0e48b861e0abb7607d8ef8d2b50e	common_voice_en_35193999.mp3	Christensen opted to retire.	8	0	teens	male	India and South Asia (India, Pakistan, Sri Lanka),England English,United States English		en	
88210089d9262ab8c82720b9fe302893cb76187827f51e85a06128268c96685be4c2653aac6703c85540375793c35ea12b2c0e48b861e0abb7607d8ef8d2b50e	common_voice_en_35194002.mp3	Its faculty holds at least a master's degree and a number with PhDs.	8	0	teens	male	India and South Asia (India, Pakistan, Sri Lanka),England English,United States English		en	
8b099d80c288da5515f980351bb42fa067937b59a7594cd30b3be5a022a76bdc878bdac84dac103939a61c009f07fc6893d7f863b351dd0df6c77d8cd3b89852	common_voice_en_189653.mp3	Its lower end was still embedded.	8	0					en	
8b6f1950c623f5a9e98dbe39ac5e7250ce638485c26f6a92e9bc2cf050e735bf6290b2f369dbdd345fbf1ae2ab7437fc7e052d1a9b156367df951396ffd293db	common_voice_en_20283490.mp3	There are two types of juku, academic and nonacademic.	9	0					en	
8d388a654717d1ebce9cbb0f3936f9f6040e4c590dc5aae4b47508602c4fe5db071181e9f8c00a0de3a26d2cee8ff32e68f5817c4379a507b93a0b93de02bad7	common_voice_en_32658636.mp3	This indicated the aircraft should begin its approach.	9	0			Scottish English,Scottish		en	
8ffa8b9bd89248c3c3f0c312b537b1e0ce446ba0879d0a0c05414f32923badddbf44d70b43b6b8a6989348a11d03704a0da7019c525ee653baf57283ab2d1195	common_voice_en_99909.mp3	Few people realise the immensity of vacancy.	9	0					en	
900435ef44567e8ab33fe7870098770e2ca6f2917ee2b29b41083c8fdd85dd7571342e80b2820135b192d5b78eb3946c84b926676b6e9daeb01316d1330b6888	common_voice_en_141002.mp3	He was immensely excited at the news.	9	0					en	
974d3c7e19ffaaed205ff5aaa3ec724a063c51ce3a73e1c9d9b1a92b841a18dd2eb9f8f9e523c601dba12df95a1cb024b79e3d3b797e6877889c519e9fe0978c	common_voice_en_31130.mp3	You can't believe it's not butter?	12	0					en	
9b674b3170e3661da4dc898e1da74c99add1da9b5ec7c7aa8c0ccaa75c3a5930ad8270297847ca65faafecb285a318bff22135ea49fa6faa37d37d68392b9124	common_voice_en_22765.mp3	Even then he hardly understood what this meant.	12	0					en	
a217bc94ea147fbcb46cbd9af046ea35b760f1031ab1e29c682e0c3b4b184de3c58b66ed93f3b362e61c2fcc9c494fd677a8d5f651816db3c2f9eba041e76107	common_voice_en_31777.mp3	What is it that I still need to know? the boy asked.	9	0					en	
a4ecd2609185d5c961d4df77caa89a828a31e422ff8f61ba4882e720c1c2e6ba4a0ad54b2eeebc891ede6f6e4fd409381ab14151ebfebfce78a7d5c3cf484558	common_voice_en_20284534.mp3	The clock ticked in the silence like blows.	7	0	twenties	male	United States English		en	
adbd71a20f2487fbf4f8cc71a8f1463a7563a69e141b2c0d7b7a3348f04206189d1f0dd10304439ca7d776994c4630a132ea971ca2b60d55a9b41cec62d160b0	common_voice_en_10236.mp3	It was as if the world had fallen silent because the boy's soul had.	11	0					en	
adbd71a20f2487fbf4f8cc71a8f1463a7563a69e141b2c0d7b7a3348f04206189d1f0dd10304439ca7d776994c4630a132ea971ca2b60d55a9b41cec62d160b0	common_voice_en_10237.mp3	I'm not going to charge you anything now, she said.	15	0					en	
adbd71a20f2487fbf4f8cc71a8f1463a7563a69e141b2c0d7b7a3348f04206189d1f0dd10304439ca7d776994c4630a132ea971ca2b60d55a9b41cec62d160b0	common_voice_en_10238.mp3	Once to the thief, and once to the general.	15	0					en	
adbd71a20f2487fbf4f8cc71a8f1463a7563a69e141b2c0d7b7a3348f04206189d1f0dd10304439ca7d776994c4630a132ea971ca2b60d55a9b41cec62d160b0	common_voice_en_10239.mp3	He told me I should try to do so.	15	0					en	
adbd71a20f2487fbf4f8cc71a8f1463a7563a69e141b2c0d7b7a3348f04206189d1f0dd10304439ca7d776994c4630a132ea971ca2b60d55a9b41cec62d160b0	common_voice_en_10240.mp3	I've been looking for you all morning, he said, as he led the boy outside.	17	1					en	
b44e0c53223a26672191711c478918d84b582c4766a9898237102ec3259befa72220dd5f8bfaee08a0212de709a063c0e6e96d3ac300f162be328365594f04a0	common_voice_en_33157.mp3	I was impatient to see it opened.	10	0					en	
b9cab92d7b0c1e61a6feb47a5c4f5ecd338d096f49ee519e0852ff730c6720b76b01835ffe712b8571597a3753b006aeb413a13f6564f91438a96b113110ebd6	common_voice_en_118578.mp3	I thought the unscrewing might be automatic.	8	0	twenties	male	United States English		en	
c03d491a575bc68880d15c1dce5e68e31da591626abd0a6549e32747a428aaae7e7bed6ac2e0638dda78c1d3d036a0d8cfbe93b0b0a868586649397b986a2ff5	common_voice_en_12940.mp3	I found a little crowd of about twenty people surrounding the huge hole.	13	0	thirties	male			en	
c142f4eb4bb754b931e575c523e67c0daa8fed8106c933576f844fbd8719cf08b6a178ba4c5eb7083e8ea2e2518c9cba4a3132389e300e1050a83756525efe45	common_voice_en_32656532.mp3	The soundtrack is composed by Anupam Roy on his own lyrics.	9	0			New Zealand English,England English		en	
c1ab213f89345dc894f412ca3e7dd2067d855c7caa6935fd2a8a2524ea96a6d7a9518585daca3dc161518882ac2893385c0957d388368f07d46a304f4669320a	common_voice_en_11347.mp3	The top of the cylinder was rotating on its body.	20	2					en	
c1ab213f89345dc894f412ca3e7dd2067d855c7caa6935fd2a8a2524ea96a6d7a9518585daca3dc161518882ac2893385c0957d388368f07d46a304f4669320a	common_voice_en_11348.mp3	It seemed to him that it fell to earth about one hundred miles east of here.	19	0					en	
c3a45c9f3843a8b79b4a3849b3282bc4ea61b62b59531d4ffec6ce6532a902ec2fdab1d65cf1b933fc115917ccaf8eb9764e4c001668a999a931c5400524f133	common_voice_en_34299.mp3	A large portion of the cylinder had been uncovered.	8	0					en	
c79e828125167d7cbe9063aaf9f67d0c5773832275f4370ebc6f6640ccbbc1d9ae25900a77860f8cb82028d59fd75bfd55dfa0d2057355835b9813ade58b38e3	common_voice_en_3781.mp3	Should I understand the Emerald Tablet? the boy asked.	8	0					en	
c79e828125167d7cbe9063aaf9f67d0c5773832275f4370ebc6f6640ccbbc1d9ae25900a77860f8cb82028d59fd75bfd55dfa0d2057355835b9813ade58b38e3	common_voice_en_3783.mp3	But he appeared to be unaware of any danger.	14	1					en	
c79e828125167d7cbe9063aaf9f67d0c5773832275f4370ebc6f6640ccbbc1d9ae25900a77860f8cb82028d59fd75bfd55dfa0d2057355835b9813ade58b38e3	common_voice_en_3784.mp3	Can I help you? asked the man behind the window.	10	1					en	
ca99a533ff7692fc157d1306a2710f6673ff56f85247b6a03418b3e2237f43f7d1aa813c5cde2f496a9dd64bfc924f1aa5655f751921ee5b7af29e3466616702	common_voice_en_31830534.mp3	The type was collected by Kauffman at Lake Quinault in Washington.	8	0	teens	male	European English,French,Romanian		en	
ca99a533ff7692fc157d1306a2710f6673ff56f85247b6a03418b3e2237f43f7d1aa813c5cde2f496a9dd64bfc924f1aa5655f751921ee5b7af29e3466616702	common_voice_en_31830535.mp3	The Germans stayed for four days.	8	0	teens	male	European English,French,Romanian		en	
ca99a533ff7692fc157d1306a2710f6673ff56f85247b6a03418b3e2237f43f7d1aa813c5cde2f496a9dd64bfc924f1aa5655f751921ee5b7af29e3466616702	common_voice_en_31830536.mp3	Gross.	8	0	teens	male	European English,French,Romanian		en	
cccf4bb445a18e0fd4083878bd6a4f213c9fd1442dde9c27a2bc805b888c90b0f2afee2b1d896614fecc710da937e21e66cde33e0df993514122b3dab0ffed80	common_voice_en_1501.mp3	How strange Africa is, thought the boy.	24	1					en	
cccf4bb445a18e0fd4083878bd6a4f213c9fd1442dde9c27a2bc805b888c90b0f2afee2b1d896614fecc710da937e21e66cde33e0df993514122b3dab0ffed80	common_voice_en_1505.mp3	"I had the ""everyone has Gary Busey's teeth"" dream again."	30	3					en	
cea82600458ab536deaf23a965310cd4138c11a77013c063fd11f5ee1edea9f3f411d1414c96ea996925f68d964683d3f53776de73c3c28a0795ddcf30345df0	common_voice_en_9059.mp3	Sit down, and let me treat you to something, said the boy.	10	1					en	
d4eac1b841900d512ee3da9dfe662f1d6319624db3eb945ae3d0fac35e6141c6728aeedaf832af1b1c53613e99bbbc3fe47a1ff41594e70f28de8395bf696a75	common_voice_en_31564.mp3	I'm trying to explain to my mother how to get pictures off her phone.	10	0					en	
d4eac1b841900d512ee3da9dfe662f1d6319624db3eb945ae3d0fac35e6141c6728aeedaf832af1b1c53613e99bbbc3fe47a1ff41594e70f28de8395bf696a75	common_voice_en_31566.mp3	It was such a gradual movement that he found it only by noticing the dots.	7	0					en	
e192b7dda06efc29d9385e7cf5efb845086b0b46e232157d2dd621c3f174883e63fb5fe0bc927d6307845ce54d26740ca54aa52e287ba5c31a12d668152bfbf8	common_voice_en_31733310.mp3	Seagrass beds in sheltered areas support wildlife such as turtles and dugongs.	8	0			India and South Asia (India, Pakistan, Sri Lanka)		en	
e54b2f2a1bbf338e4165eaac321922fbb3cf1799a65179ba3b432f931996469664c9cab5d7e0be402bf1703735725f4964d204d814e3741c605833d0cb263483	common_voice_en_20285875.mp3	It was involved in the development of a number of prototype helicopters.	11	0					en	
e89ab869d937a4d32d1904c4d4d614c29bce0152df8a570f8b5b64771a511c62322d24c3bd2e955da83e6c535e49647ad4d82cf59b61039a3b141953bc43c68e	common_voice_en_104096.mp3	The time must have been somewhere around six o'clock.	7	0					en	
e8e2387ade1e702d7263fd511968cef447d5d8b033453936268b6f23747bb298fdf7cee47847e50c95773036d0682ce1c7ba7eb130760ff1c89e6d951e5806e3	common_voice_en_19787.mp3	The boy thought it a strange question.	11	1					en	
e8e2387ade1e702d7263fd511968cef447d5d8b033453936268b6f23747bb298fdf7cee47847e50c95773036d0682ce1c7ba7eb130760ff1c89e6d951e5806e3	common_voice_en_19789.mp3	Even me — I haven't thought of other women since I met the merchant's daughter.	8	0					en	
e99d322566e3b59fb7d5148c0858651c5f231e96dfda2ced32ec222fab16daf016416c29ae00204ba2f1647b81a5066095201e9e8c6b1622f7e5e100e5519f9e	common_voice_en_20284890.mp3	Pal became a movie star through a weather-related event.	9	0					en	
e99d322566e3b59fb7d5148c0858651c5f231e96dfda2ced32ec222fab16daf016416c29ae00204ba2f1647b81a5066095201e9e8c6b1622f7e5e100e5519f9e	common_voice_en_20284893.mp3	Another action taken during the forced depopulation was to massacre the residents' pets.	7	0					en	
eb0307b97dd207707473edd3240a648bcc465ca898db3baeea759b2be6f29b15d6e6624665991f09f576891a072148584d62a01482b989f9a5b91bf0f4b4e1ca	common_voice_en_2777.mp3	"If you start your emails with ""Greetings"" let me be the first to welcome you to Earth."	20	2					en	
eb0307b97dd207707473edd3240a648bcc465ca898db3baeea759b2be6f29b15d6e6624665991f09f576891a072148584d62a01482b989f9a5b91bf0f4b4e1ca	common_voice_en_2779.mp3	Some of those who saw its flight say it travelled with a hissing sound.	20	2					en	
eb0307b97dd207707473edd3240a648bcc465ca898db3baeea759b2be6f29b15d6e6624665991f09f576891a072148584d62a01482b989f9a5b91bf0f4b4e1ca	common_voice_en_2780.mp3	I'm going to them.	31	2					en	
eb0307b97dd207707473edd3240a648bcc465ca898db3baeea759b2be6f29b15d6e6624665991f09f576891a072148584d62a01482b989f9a5b91bf0f4b4e1ca	common_voice_en_2782.mp3	It seemed to him that it fell to earth about one hundred miles east of here.	32	0					en	
ed37a2dd39e7c8c5d51a913f5e23f5293bb6083881a02ae5b33d49312af0e2541e1db5ec7f4b120790f4d6c463ddcc9cb58b1d4fd292de54de5eb4eacc850528	common_voice_en_41195.mp3	The man wept with happiness.	8	0					en	
efd7056026b226c9e9180374abc9a7bade9422b1cd21249931ca60dd49033fef27fce7f35794f340e99ddc6f164821afeb8b81a52ea8558c8971bb8a763c5ec2	common_voice_en_20285936.mp3	The present Earl of Inchcape, however, still owns the Glenapp Estate.	12	0					en	
f5427c492de573450ece0255156288fc76ec5df4a055db03663f59ac2d9be23b9fa5be856f09b57e74d657e41d5255e42e994cefca833391d04ef3c2e60a179f	common_voice_en_554369.mp3	And at that I told him, and he took my place.	7	0					en	
f9de74d850711e7e015fa3fdc53c5b8cc910d9eeede058202f9fe2d05e401ce5a0a6ac29c1d139686186fb311292cfae2ec7507616410b170e27cf26bf1263a0	common_voice_en_927.mp3	One must prepare for it.	7	0	seventies	male	United States English		en	
f9de74d850711e7e015fa3fdc53c5b8cc910d9eeede058202f9fe2d05e401ce5a0a6ac29c1d139686186fb311292cfae2ec7507616410b170e27cf26bf1263a0	common_voice_en_929.mp3	There was a shimmering green light emanating from the statue.	7	0	seventies	male	United States English		en	
ff58989cfffbd679709d4dfcdcd5d520d4eef951fdadc0f7ae925d9b6810ac3233482b4d281e32ee4f31315d4a0219b7985f16b46a0f742f38eadbd7d1600e57	common_voice_en_110896.mp3	And continue to pay heed to the omens.	7	0					en	
fff3c39026fc91aaf9e30095149a964049682034a594bbf0a56dd15046823414fa97fa7661827364c6b146b7c39c57e972469e8e933700a0d446093904ebd222	common_voice_en_20285657.mp3	Dolbear was a graduate of Ohio Wesleyan University, in Delaware, Ohio.	9	0					en	
029bcb8c2e46d311e3931b32631a2449cab7e4ea2b39d582ee20121dda205d65808529533387edf0234d2f6dfe28e0c57e28a410421059da14e16a388efdb1a3	common_voice_en_36768.mp3	What was written on the Emerald Tablet? the boy wanted to know.	10	0					en	
03b47b907db71df9fed23c1156bed460d0c5726c2f09e4eacffb6673176e752f2a23062c05643648a6b3f759b0f221738504e281145c3e4b427c8577294f203f	common_voice_en_13102.mp3	And he asked the boy if he, too, were in search of the alchemist.	8	0					en	
03b47b907db71df9fed23c1156bed460d0c5726c2f09e4eacffb6673176e752f2a23062c05643648a6b3f759b0f221738504e281145c3e4b427c8577294f203f	common_voice_en_13106.mp3	It's almost as if he had been here and left his mark, he thought.	7	0					en	
05ff4b66dd85f39abfc4fb890a0c11d686a178ceb51af045a0ebb9f6bff2c5eed6d59ff108bd5aa2d81abdd645a18538749c9a470f28cf979e2f8f2f12177ab1	common_voice_en_207010.mp3	Its lower end was still embedded.	7	0					en	
0786faa685559fec43763ab2aa74a8a3d3cec5b710cecf544f566d3f3756f54fbfa6d49931c2651ac9578790635473a42a5fb05c61318ac10c1bbe6affbaa9c3	common_voice_en_69164.mp3	He took back his books and packed them away again in their bags.	7	0					en	
0ae2c3b5cb55819591e28d49793d8d34cc244a439a6945e852bd91188233b84c55380b31e4ea7cdf966be1b83f4af2c194642fbe40c7a4c661a2195d5ddec27f	common_voice_en_597537.mp3	Down below in the darkness were hundreds of people, sleeping in peace.	8	0					en	
0b48d85a950d79c804ce95dd0c29a430cd35f37aed72f45104d3295c6ee9fa66d1bacc348703856482b7ab00b98dc8b58ad79522ea28abd129b7327f8ded3f4f	common_voice_en_2465.mp3	Coming home, a party of tourists passed us, singing and playing music.	21	0					en	
0b48d85a950d79c804ce95dd0c29a430cd35f37aed72f45104d3295c6ee9fa66d1bacc348703856482b7ab00b98dc8b58ad79522ea28abd129b7327f8ded3f4f	common_voice_en_2466.mp3	They looked for the fallen mass, but found nothing.	27	1					en	
0b48d85a950d79c804ce95dd0c29a430cd35f37aed72f45104d3295c6ee9fa66d1bacc348703856482b7ab00b98dc8b58ad79522ea28abd129b7327f8ded3f4f	common_voice_en_2467.mp3	Hundreds must have seen it, and taken it for a falling star.	38	0					en	
0b48d85a950d79c804ce95dd0c29a430cd35f37aed72f45104d3295c6ee9fa66d1bacc348703856482b7ab00b98dc8b58ad79522ea28abd129b7327f8ded3f4f	common_voice_en_2469.mp3	He approached the mass and was surprised at the size and the shape.	17	1					en	
0b48d85a950d79c804ce95dd0c29a430cd35f37aed72f45104d3295c6ee9fa66d1bacc348703856482b7ab00b98dc8b58ad79522ea28abd129b7327f8ded3f4f	common_voice_en_2470.mp3	I was impatient to see it opened.	24	1					en	
0ce815e62335f44b6830390d81d4bbf25565566f1648ca04d66e23d4cd7a1e87dde7923c804575bd9e472014cc7d160b2a6243e35561dd1d88476c202c7418a6	common_voice_en_61622.mp3	I'm coming, Fatima, he said.	7	0					en	
0cfe64d84a1c4ac1c9f64cf929d48278634d4ab8af6a7c328eebbbea6c6763b01d33d8dddd90d9a0397e72da8ed4d74518e36204d0f07c6d6dce71e4d0e6adc5	common_voice_en_509720.mp3	Then I don't get paid.	8	0					en	
0ebbd08d6a725bda1a8af1a6ed48759b31910eb776a30ce2ce6333e5e205cc449ef73fc67344ac1a43af37cbea3e531cba7acde0578e4ec89af60828aafb65ca	common_voice_en_48955.mp3	It was glaringly hot, not a cloud in the sky nor a breath of wind.	10	0					en	
0f988064bdcfa83f6d182001d131bb7325afa57b85e88bd4b4827fa836ccc0b1f4d876064ae8f742d4bb5b0bd78f9a7e9ad92a81e8433c0cb4870d68ceeca3ea	common_voice_en_9768.mp3	Then he sat in the sun-filled doorway, smoking the hookah.	16	1					en	
1498484df084d1b736f89202bfa7c84534a8082dce0e36df4d7e552a0ed8fb952d053f5eab614991b2fb478e0a09622c1d936fbc929a99c942112913b24350cf	common_voice_en_65097.mp3	Yet, it was a little too large for assurance.	11	1					en	
173211e603b7d96fb6cdb2b7fc3c9a91fcae55db5dfd8b4710fd9141574feaf967f2eb42a51fd09acaf7fe42e3a870a9d06c12d8dfbb1592c97595b87e8cb201	common_voice_en_505238.mp3	No doubt the impact had caused a flash of fire.	7	0					en	
187e26d86bd4f637fe33d3ec3da799c99b47a076e1c2f1ce5800ed5ce355c7dc332a9387f080fc0d5912dd71f68c2a35f8f895cff0010c9f5980a0ed2ee1fd31	common_voice_en_72516.mp3	The shop was busy, and the man asked the shepherd to wait until the afternoon.	9	0					en	
187e26d86bd4f637fe33d3ec3da799c99b47a076e1c2f1ce5800ed5ce355c7dc332a9387f080fc0d5912dd71f68c2a35f8f895cff0010c9f5980a0ed2ee1fd31	common_voice_en_72519.mp3	He loosened the reins on his horse, who galloped forward over the rocks and sand.	7	0					en	
199fc088fb0a7d78ab84cd2bd402acec732d5c794d4767d8c6066a26f6a27f72391b9c21aaaa8ad9ae6ab02db0f88625ebac8b3394040e6497a36a43a59c2925	common_voice_en_9887.mp3	Then he dropped his spade, picked up his jacket, and came out into the road.	18	0					en	
199fc088fb0a7d78ab84cd2bd402acec732d5c794d4767d8c6066a26f6a27f72391b9c21aaaa8ad9ae6ab02db0f88625ebac8b3394040e6497a36a43a59c2925	common_voice_en_9888.mp3	In those days, very few of the people had any idea about astronomy.	21	1					en	
199fc088fb0a7d78ab84cd2bd402acec732d5c794d4767d8c6066a26f6a27f72391b9c21aaaa8ad9ae6ab02db0f88625ebac8b3394040e6497a36a43a59c2925	common_voice_en_9889.mp3	My mind ran on the possibilities of its content.	27	0					en	
199fc088fb0a7d78ab84cd2bd402acec732d5c794d4767d8c6066a26f6a27f72391b9c21aaaa8ad9ae6ab02db0f88625ebac8b3394040e6497a36a43a59c2925	common_voice_en_9890.mp3	At the first glance, it was really not very exciting.	19	0					en	
199fc088fb0a7d78ab84cd2bd402acec732d5c794d4767d8c6066a26f6a27f72391b9c21aaaa8ad9ae6ab02db0f88625ebac8b3394040e6497a36a43a59c2925	common_voice_en_9891.mp3	I thought the unscrewing might be automatic.	14	1					en	
1a116aba307ad03c821fa46d1565760f8be57e1fd0dbbd10158fa40a9661f214d3847c573e35bfa9e4a39e87884b7a94a270da2ef09a22c49efcbbae0dc74d3e	common_voice_en_167113.mp3	You must understand that love never keeps a man from pursuing his destiny.	7	0					en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1648.mp3	They were relieved and happy.	12	0					en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1649.mp3	Wait for the end of the war.	22	0					en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1651.mp3	Before guns were invented, armies had to throw bullets at each other and if a bullet touched you, you had to sit out until the next war.	18	0					en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1652.mp3	At the first glance, it was really not very exciting.	12	0					en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1653.mp3	Last time, I made the mistake of replicating a drawing by Rodin.	15	1					en	
1d6d254b2b99bd9ed846fea296fb66fea8146af60389c4d3026131754fe42d99d93f8f9c32464cc449b95b8404a31b725f1b024204730dba97f19d36dda56aef	common_voice_en_8568.mp3	I couldn’t stop staring at it.	8	0					en	
1d6d254b2b99bd9ed846fea296fb66fea8146af60389c4d3026131754fe42d99d93f8f9c32464cc449b95b8404a31b725f1b024204730dba97f19d36dda56aef	common_voice_en_8569.mp3	It had a diameter of about thirty yards.	10	0					en	
1d6d254b2b99bd9ed846fea296fb66fea8146af60389c4d3026131754fe42d99d93f8f9c32464cc449b95b8404a31b725f1b024204730dba97f19d36dda56aef	common_voice_en_8570.mp3	Did you learn anything? the Englishman asked, eager to hear what it might be.	8	0					en	
1d6d254b2b99bd9ed846fea296fb66fea8146af60389c4d3026131754fe42d99d93f8f9c32464cc449b95b8404a31b725f1b024204730dba97f19d36dda56aef	common_voice_en_8572.mp3	As he was attempting to pull out the rocks he encountered, he heard footsteps.	10	1					en	
1d6d254b2b99bd9ed846fea296fb66fea8146af60389c4d3026131754fe42d99d93f8f9c32464cc449b95b8404a31b725f1b024204730dba97f19d36dda56aef	common_voice_en_8573.mp3	"The boy didn't know what a person's ""destiny"" was."	8	0					en	
202619e07c44d37fa903aa4a27af038202887e6c5d21dfc00dbaf2f087b870c59e72953aeeb8b2b6d376a07a18e603b39687f623220573a4e65538aae4632b2a	common_voice_en_27152.mp3	The boy said nothing.	10	0					en	
233ee75c1dbefe0781a042f472f3867c3a3b52c2beab60fcbf64d352839ccbaf7a57859c254a54005602d5e4a4644df7325ced0790a24a51bad09ff919b7738d	common_voice_en_580116.mp3	I wished I had a light to smoke by.	8	0					en	
24f2f6d6c20057af649ee1c7169ea5569ce990ee37b553f6fb1656a61c952883736c40169d108d5e7dbc24e99fd34f3fcffb867b3bb9a8c4253dc6c09f085728	common_voice_en_84722.mp3	That sobered him a little.	10	0					en	
28cd1d04544af5d33d8d37f438c470f48565996c1b36d07b9d42c0a073476af7dcd74c443ff0bfe4b437702fdd6dd7372d5bc41a09a4f6031fe70f038b07882e	common_voice_en_25257.mp3	Only when he, himself, reveals it.	10	0					en	
28cd1d04544af5d33d8d37f438c470f48565996c1b36d07b9d42c0a073476af7dcd74c443ff0bfe4b437702fdd6dd7372d5bc41a09a4f6031fe70f038b07882e	common_voice_en_25258.mp3	You're looking for witch doctors. He spoke some verses from the Koran, and moved on.	7	0					en	
